,id,name,com1,com2,Segment K-means PCA
20953,1dxPRBo71MOXLybVUAUVAo,El Cantor de Sevilla - Remasterizado,1.1343747134055224,-1.5749782560951748,1
20956,1fHbvrQbbnhYWxQglRyVGs,Часть 20.5 - Обратный путь,1.4413738413257655,-3.8698587256218175,1
20957,1fZOTpic676p6E4y15bbED,Часть 9.4 - Обратный путь,1.4590500941462572,-4.074062738327396,1
20958,1fn3fEX283dtRAN6ml3J4x,Virgen de San Cristobal - Remasterizado,0.980940648940165,-1.9553163814485106,1
20961,1iObgXTh60YxqSjl29HN2D,No Juegues Con Los Santos,1.10063209917131,-1.1423097560491537,1
20962,1iZkRn0czM8asbIwwEECUZ,Carillón de la Merced - Remasterizado,2.274398473030784,-0.9248167044470649,1
20963,1icDj1DGJHyWdJZNnZnSXm,Часть 22.10 & Часть 23.1 - Обратный путь,1.3907671081314272,-3.9021090931460805,1
20964,1jIBoQGxNunWuIiXZWo6ID,Часть 36.3 - Обратный путь,1.646283250533929,-3.810012239945085,1
20965,1k8yu8YH5o2tUHIUJz1wkr,Часть 13.4 - Обратный путь,1.2760200536959365,-4.235287372186902,1
20967,1kaJFvtWmJyeCT10oLWTKp,Chapter 3.5 - Dziewczynka z Luna Parku: Część 1,1.851022405279693,-3.484353377133856,1
20968,1kfOZHmiZIRDwm78QVpBoU,Часть 48.3 - Обратный путь,1.3634110979944656,-4.335071046766147,1
20969,1kjWqQCInPaG84qYlQycR1,Часть 8.2 - Обратный путь,1.1382382259386736,-4.406492086451684,1
20970,1l36cNFRX2fMcotM359R2i,Часть 43.3 & Часть 44.1 - Обратный путь,1.3245559953451358,-4.082204723588478,1
20973,1mT4PYp8typV5YsVLNpofN,Mentira - Remasterizado,1.9553816010964338,-1.6955245507626282,1
20974,1nDVkGdhasUlErLtGmaRjX,Chapter 3.11 - Dziewczynka z Luna Parku: Część 1,1.716197220308585,-3.901577509489597,1
20975,1nJXOMpbZZFg5kn2vGuMvT,Chapter 1.12 - Dziewczynka z Luna Parku: Część 2,1.8042514292187088,-3.3593338283896506,1
20976,1nO9vwsiWmMahFAduRwfDf,Chapter 1.9 - Dziewczynka z Luna Parku: Część 1,2.0140824113002624,-3.3801664532028415,1
20977,1ndJniSQbouQ0aWfJslFsC,The Nightclub,1.1540807079984938,0.06004023018776427,1
20978,1nogOm6LvSJEydlcnM9TMu,Часть 2.2 - Обратный путь,1.6665778208828685,-4.130273607670612,1
20979,1npQldVSj1O1E7zLiug5sx,Miss Elizabeth Brown,1.4236050480351732,-2.1143614035000464,1
20982,1pGrcA1NjYcXYYMuMo8oJp,Chapter 3.18 - Dziewczynka z Luna Parku: Część 1,1.8745734065898523,-3.2915976512575646,1
20983,1pMw7KwfdN4Q1i3AgXqIiJ,Couchés Dans Le Foin,1.8798744753867116,-0.6282386321617742,1
20986,1sT888U3vZ9tC0RpDHjpVa,Chapter 2.17 - Dziewczynka z Luna Parku: Część 2,1.5846565266219461,-3.312284557016508,1
20987,1sbiCQ6i7kA62yIkElkrq0,Часть 31.2 - Обратный путь,1.3409747916449875,-3.9803697466991763,1
20989,1sxS9JeaX7gAVEynDjDUAP,Часть 3.7 - Обратный путь,1.3689860379465897,-4.177089331471493,1
20991,1tmX0vvMxNiVjnkQv4Kx6G,Maldita - Remasterizado,0.8703478107127619,-1.644918393274121,1
20992,1ums5X24EKYvBg8fkTjvac,Como Esta Miguel,1.9686955602048661,-0.8742729538312642,1
20993,1v6Ji8vv5S0YTgMT0KfDPo,Tiburcia - Remasterizado,1.0013491604672995,-1.9593552128963463,1
20994,1v6SNa5CRwzWjC6pIlia2E,Jamás Te Olvidaré - Remasterizado,1.22268457148221,-1.3894471121818206,1
20995,1vFSit2LWiEY7CepQsJVhZ,Chapter 1.11 - Dziewczynka z Luna Parku: Część 1,1.9256624248811252,-3.2947243917725584,1
20996,1w8wZR7d7qCvWv9vcbLk8r,Viaje Largo - Instrumental (Remasterizado),0.6901688077558643,-2.019579808796104,1
20997,1yDlL3plzduGCus4JlUwgt,A Mate y Marroco - Instrumental (Remasterizado),1.7478080967695906,-1.16410103801681,1
20998,1yZyJXrTOChGEi0ZHe4opB,Nido de Amor - Remasterizado,2.4290228521803163,-1.462429895872255,1
21000,1zDRrZy48mRS0ikgAppyG2,Tus Risas Locas - Instrumental (Remasterizado),1.89125828306095,-2.062150786672427,1
21001,1ztPRRfuLE5oXT70O2T2aj,Amores de Granada - Remasterizado,1.1122681086466972,-2.1429752337041656,1
21002,20Ms7sOpPUlWABlCIHelwT,Часть 57.3 & Часть 58.1 - Обратный путь,1.2220032655155608,-4.053152856245362,1
21003,20kVOUPTnWjgpkT46OkTHm,Chapter 3.3 - Dziewczynka z Luna Parku: Część 1,1.9555654526671014,-3.628163634850763,1
21006,23ZH8Gu4RBUMSfEJtWFB9t,Часть 53.4 - Обратный путь,1.0350205973320008,-4.433927235024087,1
21007,23sIph9F9YUJCsVAp3uQhz,Esas No Son Cubanas,1.7076799394152926,-1.574038281566644,1
21011,28IsXSVPkeSKRbGYrx5ZDb,Часть 10.5 - Обратный путь,1.4699628049326146,-4.000914126648358,1
21013,28TCvkiEylDwdkbLtXOeMD,Часть 37.8 - Обратный путь,1.4297594629742214,-4.0110430010812586,1
21014,28rXbhdua8zsDDdYPqh2XS,Часть 27.3 - Обратный путь,1.3315805369063676,-4.046857414359746,1
21015,29ToJ4MY5FgMnYH1TZ7WCR,Chapter 1.7 - Dziewczynka z Luna Parku: Część 2,1.6560126956446537,-3.426626087730648,1
21017,2AQncYuhnPFyFgKlLGZHeF,Часть 17.6 & Часть 18.1 - Обратный путь,1.6309118817459518,-3.943748594790975,1
21018,2AgmSWzl5lW5P4kRB564CE,Chapter 2.9 - Dziewczynka z Luna Parku: Część 1,1.9849188984616377,-3.2964296083582014,1
21021,2BeuMNYtttYCmM6tYJhlm4,Часть 5.5 - Обратный путь,1.3429275164421675,-3.980668701665712,1
21022,2BgWbrUtR23aPImWw4dNJL,Vi Una Vez,0.8050461827291072,-1.5705039295311083,1
21023,2BvHdzjww71QrKtimZt0eq,Chapter 1.10 - Dziewczynka z Luna Parku: Część 2,1.8501269225569692,-3.395708932408916,1
21024,2Cd0zr38EMoUYVOFsIJc0r,Часть 26.6 & Часть 27.1 - Обратный путь,1.1609589699692549,-4.249932064886577,1
21026,2DQzpoIUxyiYWxf9jfNspL,Часть 45.7 & Часть 46.1 - Обратный путь,1.4254866429514503,-4.206936726561494,1
21027,2DxadtoFddNbQBky3AifIM,Часть 54.9 & Часть 55.1 - Обратный путь,1.136628117401029,-3.8713585480194386,1
21028,2ERaL9tOAB1iLYkh7ULfBr,Rubí - Remasterizado,2.6651394107904256,-0.9042428459489823,1
21031,2Gi09BKJb6kfjbONee5kFV,Eres Mi Lira Harmoniosa,2.7029642142525883,-0.7276454356050046,1
21034,2KsSLARwyrTbO03svUXF3m,He Buscado en Cien Bocas Tus Besos - Remasterizado,0.6796687641238258,-0.9726548048318472,1
21036,2LP57HD0MjhOYvFMziW7ie,Часть 45.4 - Обратный путь,1.6405089453263244,-3.8768446460605706,1
21037,2MbcpFtIAUFv6QCwNWjZAj,Here we go 'round the Mulberry Bush,1.5652808540079475,-4.364269403084526,1
21040,2NUtguDCbepTHqdER5fgDs,Al Otro Lado del Arroyo - Remasterizado,1.8997051530850826,-2.5633057138296755,1
21041,2Nrq8jiXhFPQEEPGRJcouF,Часть 45.6 - Обратный путь,1.1094137622768225,-4.205800590777201,1
21044,2PxAY2n2CIyEY318X7vfGe,Chapter 2.4 - Dziewczynka z Luna Parku: Część 1,1.6730062169532751,-3.712722158687694,1
21045,2QGEpVnHSBNnrIUIEDI0Xy,Часть 40.4 - Обратный путь,1.4458591223665482,-4.245894404748629,1
21046,2Sk0qZIWGLJsGFlciwwKrL,Часть 30.6 - Обратный путь,0.9366957288511865,-4.037314555787319,1
21047,2Squi6iFitIIidvliLCnCN,Choking Blues,2.425473984031281,-0.6174239334635245,1
21048,2T2P0Rt9dpVnd0DcKVf566,Часть 16.2 - Обратный путь,1.4134292894247678,-4.410153382645059,1
21049,2TFeCS9Nc5DgTjvNWAUMmW,Часть 41.4 - Обратный путь,1.6487230318892188,-4.3042561402778245,1
21051,2U3oMl0uPWyqJjCGK3Pu7M,Часть 22.8 - Обратный путь,1.2718989419638225,-4.0504314477550105,1
21054,2Yedt1A1bdQkgLQxnibVoG,The Peanut Vendor,1.419352777058253,-1.2068169849737045,1
21059,2efiwuAW3gMCDlnNpDrwOt,Часть 53.2 - Обратный путь,1.4478098508841233,-3.9274155113809925,1
21060,2ei91zpESmWMY7m3cAtwSv,Nunca Jamais,1.5947577182332242,-1.0081729564292286,1
21062,2g5LDWj2TbqQGjD7H1clr6,Mastro Pietro - Remasterizado,0.22923334199399906,-2.970108501158207,1
21063,2g8CSmuJrIpprFRP3rySZW,Часть 40.2 - Обратный путь,1.27004277578509,-4.601584268214524,1
21065,2grp4qlKCFTzKQbEFzlLsJ,Часть 31.4 - Обратный путь,1.5248415077474609,-3.947529173569241,1
21068,2hPSe4vLRbnL2v6Nc29qDx,Quereme Siempre Así - Instrumental (Remasterizado),0.6842259387464604,-1.7324122581959716,1
21069,2hkU0K26j0Ix0Gn1ASHLcI,Caballito Criollo - Remasterizado,2.1944981944933875,-1.7304869244096328,1
21070,2iAaVDInj81cr43bKBVBKm,Rubí - Remasterizado,2.023764429041078,-1.52809025968265,1
21071,2iWh5a70AdYdMvwqcQZVvG,Часть 13.8 - Обратный путь,1.2955741579754907,-4.022868870173248,1
21073,2jYOOge0wtiXTbhOPn8fNq,Часть 18.4 & Часть 19.1 - Обратный путь,1.3763616418275806,-3.949319195216637,1
21077,2mKSEWNeSYzMou1SFxRN0h,Часть 13.5 - Обратный путь,1.0330646719654657,-4.345918826140751,1
21080,2oYQXBAHqXJag0tCC9xDEi,Corrientes Poty - Remasterizado,1.4468889511955576,-1.3685451096309535,1
21081,2ocQO5vxDsMJokziOG9tRr,Princesita Sevillana - Remasterizado,1.8739735723855417,-1.1089480795806146,1
21082,2owgfIAsXAWhR0zrOuxZiC,El Que Con Chicos Se Acuesta - Remasterizado,1.370768361520897,-2.9524826638715047,1
21083,2p7sSLUvVPoZEnylqeYYaO,Chapter 1.18 - Dziewczynka z Luna Parku: Część 1,1.8968644371089258,-3.232893230473422,1
21084,2qrW9BxvLJHuTJON4mkjLX,La Mentirosa - Instrumental (Remasterizado),2.1086876985710585,-2.21145268962113,1
21085,2r70Zzigo5zhQvG6VJmLzL,skitamerink,1.964242100539213,-3.763349674508059,1
21086,2rCVYutBH7yIIh5uBcblUb,Часть 23.2 - Обратный путь,1.3106640017756834,-4.2248664817269805,1
21088,2sOASw2D96GFzI3KaKviLL,Old MacDonald had a Band,1.457231139560535,-2.6538240593075195,1
21090,2sT2Jrv8ENRW9ZsdHqlRoy,El Flamenco - Instrumental (Remasterizado),2.07741850677416,-2.3438976381293917,1
21091,2slE3xr4gKc9FaqmvuZ7YW,Часть 52.5 - Обратный путь,0.7960937346192783,-4.243497415330302,1
21092,2t6vA28aakVIEA4WmMVuWM,Часть 2.9 - Обратный путь,1.3058828477112683,-4.58225708230845,1
21094,2uOZsuACc4G2mP3upA9ZD2,Chapter 2.22 - Dziewczynka z Luna Parku: Część 2,1.5573494664065173,-3.492666709999679,1
21095,2ugZzQkm9KTeDmQlOiMoiq,La Voz del Bohemio - Instrumental (Remasterizado),1.7740809382297504,-0.8473341348503762,1
21096,2uiXKI51Eb68XnkDZthcjS,Lo Que Nunca Te Dirán - Remasterizado,1.0910537903124138,-0.7770812285589683,1
21097,2vSmTZLHDTFrxIlP5kUoJh,Часть 58.4 - Обратный путь,0.6907072587310642,-3.9113254597949254,1
21098,2w3cROgYYLvz8IGkhVpuRi,Chapter 1.16 - Dziewczynka z Luna Parku: Część 2,2.000582119202692,-3.353563963100922,1
21099,2w6e2G0QJfRC5y0UBCji6x,Chapter 1.23 - Dziewczynka z Luna Parku: Część 2,1.5401573915832796,-3.9802947887696587,1
21101,2waFcodVRpYCOYGSoxB3mP,Hopa Hopa - Remasterizado,2.1470277891010126,-0.7525526221106116,1
21102,2wxxy1JFaDrJ6A0mdCf6Gn,Soy de Madrid - Instrumental (Remasterizado),1.2890468722264672,-1.4329768668480225,1
21103,2xPz4gWEFfjhWIpxzMxVuH,Часть 26.5 - Обратный путь,1.4581412490943375,-3.8845414486907486,1
21104,2xVtptAd95OmFPasQDzqkj,Часть 55.4 - Обратный путь,1.4258231979208371,-4.244914506805594,1
21105,2yzQx7CoEqo2eMnTtHyjp0,Часть 25.2 - Обратный путь,1.4219511134431684,-3.7878806931127036,1
21106,2zcvTrifLW71XcPv3jlHzr,Часть 44.7 & Часть 45.1 - Обратный путь,1.122087685637673,-3.717241375364505,1
21107,30f3ZYn3QqAhnHdXo5Z7FY,Часть 3.6 - Обратный путь,1.067996385203064,-3.9334637268017376,1
21110,31Bo8ZTYJx6CeknX3MZjL2,Prato Fundo,-0.01811082668954138,-2.033379521209879,1
21111,31NVVD0JEAJtUcc79uiyh5,Часть 13.2 - Обратный путь,1.4655953440175449,-4.286860620508864,1
21112,32LNzwWXcru94gMjz7FVfh,Часть 2.11 - Обратный путь,1.7093501099472377,-3.708715560860813,1
21114,333USaKB8xGL1IdhqUBZ7D,Часть 30.7 - Обратный путь,1.2235530767704892,-4.5196789473873125,1
21115,346MjtljVjbjkwd0qpj20r,Часть 2.10 - Обратный путь,1.3585442343348464,-4.174694860396217,1
21116,34rHFRwvEWnxfWfpEzOIuq,Pepermint - Instrumental (Remasterizado),1.2177877225792602,-0.8150439443055123,1
21117,36Kjpn61QOpDzjHlwBhXTE,Tomo y Obligo - Remasterizado,0.7703131825802527,-1.9678180987593463,1
21118,36XaOLQ5vcErT5zZGM4PNI,Часть 51.2 - Обратный путь,1.196111324848389,-4.311223798771485,1
21119,36xzR3h7tnB0p4iLnDPKrf,Chapter 1.19 - Dziewczynka z Luna Parku: Część 1,1.9536984032338125,-3.6308184092201463,1
21122,20F8kk9ZvyEfSuOVcy0zUK,"On Revival Day, Part 2 34626-B",1.3876000504672952,-1.6642232096789213,1
21123,23XtEdzGNfjs00z9Sk0zIp,The Old Man of the Mountain,0.20226511754871918,-0.6205985757057122,1
21125,25qp6C3p9wMbA7OHeEDOAN,"Hay Peligro en Tus Ojos, Querida - Remasterizado",0.8856962041203147,-0.9714929797688424,1
21126,26I59HDyjd5lYu9X9JQvji,El Zonda - Remasterizado,1.8736156256750647,-1.6862345454130205,1
21127,28XM8QAVXdoC4n3fRpcHIu,Pollerita,0.6181207800457735,-1.3542573089319294,1
21128,29Ddy7xEZ8SiTrSmiWsQqd,Oh Oh Il Travaille Du Chapeau,1.3360045639024007,-3.0177497282405366,1
21129,2AlpD7G8d4t1Kh7M1Kkb1Y,"Le contrat de Raimu est résilié : insultes, Pagnol veut retirer ''Fanny''",2.274414658984753,-2.6984215748814857,1
21130,2CihCsWc4QBBDLBpXbZIwt,Enechchi Aamar Sata Janamer Pran,0.7751928424406358,-0.20082108667724605,1
21131,2Fg5rMReQC5xetuFzZYsZm,Miette,1.7662495101913962,-0.4771122896068222,1
21133,2Gl3y12SE7isF972uvlea3,Indiana 29708-B,2.0072138101850614,-1.3172208947290134,1
21134,2H3QE6M4S4cmw8pmLZ700f,Louisiana Fairytale,1.7561118801055253,-0.7912019002913375,1
21135,2HDq5t7VWUTS8tbl5hKpew,China Boy,2.150419673032092,-0.47903164455155267,1
21137,2L2exp6T4T0PseEzggqj6a,Juanillo - Remasterizado,0.9478639615998944,-1.6144421962127193,1
21138,2NsTNOJaBuW0wDqrF4TEML,Dakhin Batas Beye Tomar,0.8498054178859984,-0.5438107775299231,1
21140,2QO3Z0BFYGlQURgVPeBfYF,Mi Llanto,0.28825064515801574,-1.4657150035442217,1
21141,2QYJu3PRTJOds3jqg9FFBj,Evviva la torre di Pisa - Strumentale,0.8998250509053254,-1.7205850269749037,1
21142,2Qb4paxddkUdHyN2isYFnD,Nice Work If You Can Get It,0.1317333098727817,-2.1768448444940507,1
21143,2VmQYnFVQCDPgaHLib33uE,Punto Bravo - Instrumental (Remasterizado),1.4015101710713957,-1.520517095445209,1
21145,2WFjDjPugGCj6vSeM6zfYO,Al Gran Bonete - Remasterizado,0.4905042918187423,-2.452793661100456,1
21147,2ak6O3543SUjmKYTxCPM64,"Acte 2, scène 4",1.3433563653052802,-3.467281858009107,1
21150,2ckcA1uJGS7PWCuDSe1qq5,Les Pieds Dans L'eau,1.790028800360701,-2.173925236321237,1
21151,2e1IIjFPBzBygdKF7e3FFe,Te Quiero Mucho Mas,0.22700121523518682,-2.354960867787253,1
21152,2fHEen2ecAE4l71ebDz2ar,Minnie the Moocher's Wedding Day (with The Dorsey Brothers),1.5781730891957264,-1.1517964394222122,1
21155,2jsgMHBja4n3Acpy49XMjc,"Acte 2, scène 9",1.6963328536305733,-2.3283303435408267,1
21157,2mGpjaB7SS6bv4mA89UQJT,Ave Sin Rumbo - Instrumental (Remasterizado),0.8907927666659222,-1.2207307606872548,1
21159,2mhzM6uC4jA92K7XeDJTVo,La Veuve,2.10698127707634,-0.35720055181230204,1
21160,2n9YhmXh30AoauakwdpLPN,"Para Ti, Madre - Remasterizado",0.37700738236813935,-0.6288920622087077,1
21162,2pPTi29Ws1ja99GwLje3u1,Ahora Si Es Verdad,0.2394840108579005,-1.7813580085660774,1
21163,2pqiKXhP17xZpT7NUsnCD7,Clyde - Remasterizado,0.6384136810940402,-0.32114312301738657,1
21164,2r0Yn5vliaL0NYgEm7KdFU,Si Tú Me Quisieras,0.6802661016457734,-0.9394259214426272,1
21165,2spbqHnih12QctmlU7mKqz,Naissance et visites,1.511617051195666,-1.6284525893826347,1
21166,2sr5sOgPpGS09zRXIC28Ny,Las Margaritas - Remasterizado,1.5188804415501709,-1.2422713611280147,1
21167,2v6ihuRrvGbql4AMhHeUZB,Eyvah Eyvahlar Olsun,1.5244565145806879,-1.4320713790619957,1
21168,2wwfE1tAtEx2TFlOHTHNJo,Canción del Olvido - Instrumental (Remasterizado),0.8288571867731688,-1.3617971013424635,1
21169,2zOHzL5NlWR1JY3KFnreuF,Here's to the Next Time,1.5487210205820883,-0.7438642052163983,1
21171,329Y4Y8EyTwALNfrnEGVc0,Smiles 30540-B,1.8845739695728512,-0.80727199540918,1
21172,32taHN2jZAmzOclLIuVT9S,In a Little Gypsy Tea Room,1.983329214323729,-0.5019638756642685,1
21173,33VyqPeK0dpKY58HbgpfED,Wonderful You,1.089962732300472,-0.4925591166402968,1
21174,34oWCq6hxUvcdhAgegxK0Q,Mamma voglio anch'Io la fidanzata,1.0220025568633937,-1.0126577510999197,1
21175,36tNVqeiBHjXnZYw1iOPNd,The Sun Has Got His Hat On,0.1695935564984801,-2.1760196256401647,1
21178,3EOIH7jptXVsaoADbqqwdz,Le triomphe de la pièce,2.109235133286006,-3.6559691466950612,1
21179,3FNWtF5IESwHP6ZEsS4d2u,Quand On Est Vraiment Amoureux,0.8126554903998553,-1.9944536903171757,1
21180,3HZX7ghlzUEGkhvLaV0Tsd,Nella vecchia fattoria,0.4451696693370397,-1.0309883202306804,1
21182,3IriMFAui1qn7c4hBrA3IW,Cariño de Madre - Remasterizado,0.3234818721429735,-0.5386061158196248,1
21183,3Jy1o1ycANtgMwfTtGxAOA,Ami Jogoter Kache Ghrinno,1.2126903524720538,-0.10408701376676642,1
21185,3LWuOnrQMAR6NUYIc7CKqg,Ba-ba-baciami piccina,0.7951528201594739,-0.8147117831738996,1
21186,3NmYQd5Fl52kg70ozFMo5I,Isn't This a Lovely Day (with Johnny Green & His Orchestra),1.6847626058215328,-0.5120701425969993,1
21188,3QydmFQ4e4rv8GQudQD0Ue,You Are My Lucky Star,1.800261293617383,-0.7658920722969002,1
21189,3R9LrKCdEcgECnrVFA1Flz,Cheek to Cheek,1.6117779387331859,-0.387637643099994,1
21190,3WXSQK1gnh473TL19edj6k,Ahi Va el Dulce - Instrumental (Remasterizado),1.83660705859072,-1.1249299901387455,1
21196,3f0cIYGfXtYrtGg1IYw1Dl,Yo Te Adoro Bandoneón - Remasterizado,0.4963631399571625,-1.5823203255874638,1
21197,3fJkrIzOZU3nxql6dQfuCU,Sweet Rosita,1.3923376053343919,-1.0488885965362407,1
21198,3hXUpJljebzdK4Ou20ppNK,Poncho - Remasterizado,1.987345165263349,-0.8857732958483892,1
21199,3iiPBEw2ykDFKP9eYSQTcf,Mersa Burrera - Instrumental (Remasterizado),1.2415672728042875,-1.483244173577023,1
21200,3jgopHQI9r7BPpOYG7FWbj,Mi China - Remasterizado,0.44205875526324506,-1.0783439033267828,1
21202,3lo4thtWbu5Nbv92rB6iYK,Rosa Reseca - Remasterizado,2.080900659463902,-1.401694029014438,1
21203,3mGAmTcwEfYolDErblUFBC,Serenata a Daina,1.1384698101983375,-0.19642206620364053,1
21204,3mGViFbFxuzQDwyHNXn9MS,"Deuxieme Tableau, scènes 3 et 4",0.8764832161365966,-2.986979532993724,1
21207,3oZMn1IjIZgyvPYOEykpfY,Take It Like A Man (with The Royals),0.5278638630756568,-1.1796484313880788,1
21208,3qE3XMjM1ughfDCMF0eGw8,"Deuxième Tableau, scènes 6 et 7",1.116205159435486,-1.5322918071592513,1
21209,3qdMYE97GJwDxSBVT9kDGu,Deci Que Si - Remasterizado,0.5717567404076511,-1.9683129631862653,1
21210,3qxkKz8X408dCly9w2cFGh,Let's Dance,1.0201427510347991,-0.7489485166965182,1
21211,3r3u2w86DuBnFHnaOXblPD,Rosa de Amor - Remasterizado,0.8195023122848076,-0.6930494486005203,1
21213,3sYAu8uxCLbvVksWjszVtz,Ati Katar Hridaye,2.8224361054673155,-0.9941610480085951,1
21214,3ubHVcbYkXcCJfCTsIrKLw,Hacete el oso - Instrumental (Remasterizado),0.8593200828689647,-1.3845228769760243,1
21215,3wU5kPFkP5Irud9zdvOpzT,El Trapero - Remasterizado,1.6028372356642953,-1.1942734815343,1
21216,3wauBhAJ2lKF8JbaO8Gbit,Coplas y Toros - Remasterizado,0.6372578065649328,-0.9094978893785235,1
21218,3xbNmexgHPh0T8ElqAyykc,La Boca Está de Fiesta - Remasterizado,1.6989852207301503,-1.6832011768286317,1
21219,3yh2aITQTpmSvcSOQZYILP,Inspiración - Instrumental (Remasterizado),1.3487851179051025,-0.38235845912508815,1
21220,3ykJ0Gg4nRHUTxmYGaO5sy,Corazón Desierto - Remasterizado,1.0629088427583275,-0.7546008795698249,1
21221,3zHdbmZIj9H2GGjS64brIR,En un Atardecer,0.5922271645745766,-1.6060588783138976,1
21222,40w3jjqcDkiKilFfv14cpC,Las Vueltas de la Vida,2.1670676171986036,-1.049879392639469,1
21224,419wwOZh1mSDEDezeJGcdF,Ventanita Florida - Remasterizado,0.5205520683092617,-1.2336380784828582,1
21226,42RcTH7v5uImpPIuASWwps,Totor T'as Tort,0.5268930479954138,-2.44712853105433,1
21227,43FGVJSPHzPTGbtLgu5yxR,San Telmo - Remasterizado,1.10494795788704,-1.5692465023637694,1
21228,43Tm0OBZvfBvscxjqjGZBO,Madreselva - Remasterizado,1.061537780669578,-0.15529089451784364,1
21231,44aBGYywnD1ME99zX5EMbd,Guitarra Gaucha - Remasterizado,2.1218975808323486,-0.8506224177197069,1
21232,4594sqGaoOVMQsdwMXDuKF,"Acte 3, le retour",1.482445783709334,-2.8232645669556686,1
21233,45RSol6OcVZlM0AhAt6mOe,Que Buena Raza De China,-0.14362884688263744,-1.987937096230397,1
21234,46XYevRcHftEmOsSU9Kxwn,"Acte 2, scène 2",1.4064752099595241,-3.2312834308832445,1
21235,4CUqxf02K42vX2nmpe18VJ,Indiana 29708-A,1.9745348478982587,-1.4630078866034364,1
21236,4El4K9Uap8VVgt31l18klD,Si Tous Les Cocus,0.5485266254342976,-2.3961422025172867,1
21237,4FkI69UFBdHXlZG3LaRIYV,Cobardía - Remasterizado,2.3989646457955383,-1.1872605773853062,1
21238,4KEEzV6UTKM5UUqz7mHhxG,Let's Call The Whole Thing Off,1.3113585724947017,-1.0531013727979628,1
21239,4L9KwcHv4qSb881NT35xLc,The Sheik,2.2727441987283266,-0.5168960245363277,1
21240,4NbiAhBVTLDtuMQtL5Xa2i,Se Viene la Maroma - Instrumental (Remasterizado),0.6895415413928736,-1.308135070123312,1
21241,4OBivaC8s82qM9OkJB1dmS,Cuando Vuelva - Remasterizado,0.49998407653255295,-1.56383056059888,1
21242,4RbcGjVbdUSDeXKENeHCWO,Silbando - Remasterizado,1.0199572334919547,-1.1520441020640861,1
21243,4S87EkX6VBSIO9dctlwNa8,Chola - Instrumental (Remasterizado),0.9048837266759836,-1.2097570298383056,1
21244,4VwXE8zWc8jUI85zjKQff2,Volvió la Princesita - Remasterizado,0.6245537825770162,-0.8245638655619235,1
21245,4W4w5m4NGcCWwZDFnv3Vfr,On the Alamo,1.8912396965978913,-0.7083431420708849,1
21248,4aKasjGvvKuLFgMNL9qHRy,Yours and Mine,0.7607614371662055,-1.1408676257726968,1
21249,4aSrvtJDaTqjYQZOuQmLCx,Avant D'être Capitaine,1.9145040953523362,-1.343075822465401,1
21250,4az5ikFQhckt2zrJd9xJ4l,"Acte 3, scène 6",1.5970523223209385,-1.628757825251735,1
21251,4d1omCDRzg5p4ajpWjgtBB,Oooh-Dahdily-Dah,-0.5765719543020823,-1.6260754046097974,1
21252,4eAAqaFC7LI2BHRRfYZRoH,"Deuxième Tableau, scène 4",1.5013829124106894,-3.059532897529293,1
21253,4eBJWSEIHg2H88oIyUXg8Z,"Acte 3, le départ de Panisse",0.7635588993514444,-3.5794955283088834,1
21254,4fTKYZcJH5BlNvOM4peRig,C'est Un Jardinier Qui Boite,1.9725259869587077,-1.3321339135794923,1
21256,4lRib0txABa3QWOnf1L2Dy,Olvidao - Instrumental (Remasterizado),1.0403974176478528,-1.300257200988307,1
21257,4p7spJsK7rNb0skTNj61G4,Rose of Washington Square,1.5828838416184519,-1.7872626818376744,1
21258,4qFP0JGz5ICQJtGWRpb6n1,La Que Murió en París - Remasterizado,0.6194365501385052,-1.6859823534885372,1
21259,4raXzrRQZ4EhxfyeybyZrl,Mi Sento Un Non So Che,0.8455051417711127,-1.4485651374328454,1
21260,4rcDanylzoBKLObhC83I4V,"Sí, Don Luis",0.8509500172474245,-1.6471269660584207,1
21261,4s6jHnHtsRzKakAqNHxwf1,Le mariage,1.8445144783580842,-2.3504515102735235,1
21262,4s8JNtDzHzAmPTZPzZ8C77,Ahankar Karke,1.838005484132303,-1.0690091339679202,1
21264,4untvfpBYQb8fFrcmZ6Omw,Mohul Gachhe Phul Phutechhe,1.338898758558627,-1.2330043453517123,1
21265,4vahmIssBvD0Lp8f584ZC0,Praner Thakur Leela Kare,1.978767965277787,-0.43390804652714743,1
21266,50En1nIPufzNghplhZ3b27,Pero Aquel Muchacho - Remasterizado,1.37414624388789,-1.754987411315373,1
21269,51rSWHO6lYx3VXAN6ucAU5,"Yes, Yes - Remasterizado",1.7328527975937618,-1.280783508480235,1
21270,520sd9tzZ26a11MONv6g33,Llorando Mis Penas - Remasterizado,0.23645812036922248,-1.580760560215441,1
21272,56ZjLELgqyUeDtr5GbzRKh,Crease o No - Remasterizado,0.931971270560353,-1.7313365735110056,1
21273,56ip2keSIfBCKve9ueoo5h,Hush Hush Hush,1.1795724060066173,-2.154010637121128,1
21274,56ypVTNBvfcaQHHJrlWMek,Vaya Familia - Remastered,0.7963681366886304,-1.553960262046971,1
21275,598g47W2inQpY6VAdh8vpU,Locuras - Instrumental (Remasterizado),2.0460845528049645,-1.3440934491031113,1
21276,59aAQWJpiVZGHDIFjZwUdh,"Acte 1, scènes 2 et 8",1.3112218663832453,-2.8963048876678985,1
